ts,qArr,instArr,startEx,endEx,flops
20.546000,20.469000,20.469000,20.469000,20.546000,26000000.000000
20.641000,20.615000,20.615000,20.615000,20.641000,26000000.000000
20.746000,20.720000,20.720000,20.720000,20.746000,26000000.000000
20.777000,20.751000,20.751000,20.751000,20.777000,26000000.000000
20.851000,20.825000,20.825000,20.825000,20.851000,26000000.000000
20.993000,20.967000,20.967000,20.967000,20.993000,26000000.000000
21.230000,21.204000,21.204000,21.204000,21.230000,26000000.000000
21.309000,21.265000,21.265000,21.265000,21.309000,26000000.000000
21.317000,21.273000,21.273000,21.273000,21.317000,26000000.000000
21.346000,21.320000,21.320000,21.320000,21.346000,26000000.000000
21.376000,21.350000,21.350000,21.350000,21.376000,26000000.000000
21.442000,21.380000,21.380000,21.380000,21.442000,26000000.000000
21.472000,21.390000,21.390000,21.390000,21.472000,26000000.000000
21.482500,21.398000,21.398000,21.398000,21.482500,26000000.000000
21.494250,21.410000,21.410000,21.410000,21.494250,26000000.000000
21.533250,21.475000,21.475000,21.475000,21.533250,26000000.000000
21.536000,21.483000,21.483000,21.483000,21.536000,26000000.000000
21.689000,21.663000,21.663000,21.663000,21.689000,26000000.000000
21.792000,21.766000,21.766000,21.766000,21.792000,26000000.000000
22.000000,21.974000,21.974000,21.974000,22.000000,26000000.000000
22.134000,22.108000,22.108000,22.108000,22.134000,26000000.000000
22.326000,22.300000,22.300000,22.300000,22.326000,26000000.000000
22.522333,22.469000,22.469000,22.469000,22.522333,26000000.000000
22.570333,22.485000,22.485000,22.485000,22.570333,26000000.000000
22.571333,22.486000,22.486000,22.486000,22.571333,26000000.000000
22.573000,22.491000,22.491000,22.491000,22.573000,26000000.000000
22.657000,22.631000,22.631000,22.631000,22.657000,26000000.000000
22.734000,22.708000,22.708000,22.708000,22.734000,26000000.000000
22.778000,22.739000,22.739000,22.739000,22.778000,26000000.000000
22.791000,22.752000,22.752000,22.752000,22.791000,26000000.000000
22.884000,22.858000,22.858000,22.858000,22.884000,26000000.000000
22.961000,22.930000,22.930000,22.930000,22.961000,26000000.000000
22.989000,22.951000,22.951000,22.951000,22.989000,26000000.000000
23.008000,22.975000,22.975000,22.975000,23.008000,26000000.000000
23.253000,23.226000,23.226000,23.226000,23.253000,26000000.000000
23.278000,23.251000,23.251000,23.251000,23.278000,26000000.000000
23.340000,23.314000,23.314000,23.314000,23.340000,26000000.000000
23.495000,23.469000,23.469000,23.469000,23.495000,26000000.000000
23.529500,23.496000,23.496000,23.496000,23.529500,26000000.000000
23.571500,23.517000,23.517000,23.517000,23.571500,26000000.000000
23.574000,23.522000,23.522000,23.522000,23.574000,26000000.000000
23.666000,23.640000,23.640000,23.640000,23.666000,26000000.000000
23.700000,23.670000,23.670000,23.670000,23.700000,26000000.000000
23.722000,23.692000,23.692000,23.692000,23.722000,26000000.000000
23.820000,23.794000,23.794000,23.794000,23.820000,26000000.000000
23.923000,23.897000,23.897000,23.897000,23.923000,26000000.000000
23.968000,23.928000,23.928000,23.928000,23.968000,26000000.000000
23.980000,23.940000,23.940000,23.940000,23.980000,26000000.000000
24.208000,24.180000,24.180000,24.180000,24.208000,26000000.000000
